series,predicted,residual
point,68.57386285830228,-0.5738628583022773
point,64.32477485397382,-0.3247748539738211
point,62.20023085180959,-4.200230851809593
point,68.57386285830228,4.426137141697723
point,68.18436312457217,6.815636875427828
point,67.8302724575448,11.169727542455206
point,67.47618179051743,6.52381820948257
point,68.57386285830228,8.626137141697725
point,68.5030447248968,-18.303044724896793
point,68.39681752478859,-35.696817524788585
point,68.2197721912749,14.180227808725107
point,67.86568152424753,3.334318475752468
point,68.57386285830228,-1.7738628583022802
point,66.80340952316541,5.796590476834581
