series,thickness_nm,residual
point,0.0,-0.5738628583022773
point,12.0,-0.3247748539738211
point,18.0,-4.200230851809593
point,0.0,4.426137141697723
point,1.1,6.815636875427828
point,2.1,11.169727542455206
point,3.1,6.52381820948257
point,0.0,8.626137141697725
point,0.2,-18.303044724896793
point,0.5,-35.696817524788585
point,1.0,14.180227808725107
point,2.0,3.334318475752468
point,0.0,-1.7738628583022802
point,5.0,5.796590476834581
