series,thickness_nm,residual
point,0.0,-32.09727905532603
point,12.0,-19.622903732185605
point,18.0,7.858848665749441
point,0.0,14.902720944673973
point,1.1,13.490767097545046
point,2.1,13.697407914473317
point,3.1,13.16228141170464
point,0.0,-5.097279055326027
point,0.2,-4.213420696031292
point,0.5,-3.353265706066452
point,1.0,-0.49469418673110965
point,2.0,-2.4338766378331513
point,0.0,0.7027209446739704
point,5.0,3.4979720906790703
