series,actual,residual
point,50.0,-26.698715989410644
point,37.0,-0.19945790630107751
point,27.0,-0.25098790608360133
point,97.0,20.301284010589356
point,96.0,0.10456909241582935
point,96.1,0.10508439241365863
point,95.0,0.0994160924375791
point,77.0,0.30128401058935594
point,78.0,0.011815092807282213
point,79.0,0.016968092785532463
point,82.0,0.03242709272028321
point,80.0,0.022121092763782713
point,82.8,6.101284010589353
point,83.0,0.037580092698547674
