series,predicted,residual
point,262.9638769329888,22.036123067011204
point,262.9654030498307,7.034596950169316
point,262.9661661082516,-2.9661661082516275
point,262.9638769329888,14.036123067011204
point,262.96401682703265,23.03598317296735
point,262.9641440034361,33.035855996563896
point,262.9642711798396,6.0357288201603865
point,262.9638769329888,30.036123067011204
point,262.9639023682695,-75.16390236826948
point,262.9639405211905,-139.56394052119052
point,262.96400410939225,34.33599589060776
point,262.96413128579576,-4.964131285795759
point,262.9638769329888,-2.063876932988819
point,262.96451281500623,55.13548718499379
