series,sorted_index,sorted_actual,sorted_predicted,smoothed_actual,smoothed_predicted,between_curves_lo,between_curves_hi
sorted_curves,0.0,7.6,28.401013406233194,7.160559440559443,28.548620353180066,7.160559440559443,28.548620353180066
sorted_curves,1.0,8.2,28.401013406233194,7.570349650349641,28.08611858607985,7.570349650349641,28.08611858607985
sorted_curves,2.0,9.7,28.401013406233194,10.32955710955709,28.19600375769586,10.32955710955709,28.19600375769586
sorted_curves,3.0,10.9,28.401013406233194,14.778974358974331,28.87745582943395,14.778974358974331,28.87745582943395
sorted_curves,4.0,23.0,29.80819963379344,20.25939393939391,30.12965476269997,20.25939393939391,30.12965476269997
sorted_curves,5.0,25.82,31.918978975133808,26.11160839160846,31.951780518899866,26.11160839160846,31.951780518899866
sorted_curves,6.0,35.0,35.43694454403442,28.87762237762245,33.575456935315536,28.87762237762245,33.575456935315536
sorted_curves,7.0,36.5,36.14053765781454,29.01282051282059,33.116235322591905,29.01282051282059,33.116235322591905
sorted_curves,8.0,37.2,42.47287568183564,33.26573426573435,35.51074801750794,33.26573426573435,35.51074801750794
sorted_curves,9.0,37.5,43.17646879561576,37.98974358974381,40.580226606539114,37.98974358974381,40.580226606539114
sorted_curves,10.0,40.0,50.21239993341698,49.652540792541046,52.509328035629366,49.652540792541046,52.509328035629366
sorted_curves,11.0,66.58,63.58066909523931,71.23696969696998,73.82295113616453,71.23696969696998,73.82295113616453
sorted_curves,12.0,121.0,112.83218705984785,105.72587412587447,107.04599473953037,105.72587412587447,107.04599473953037
sorted_curves,13.0,150.0,155.0477738866552,156.10209790209828,154.70335767711265,154.70335767711265,156.10209790209828
