series,thickness_nm,residual
point,0.0,-3.500000000000007
point,12.0,77.5
point,18.0,106.5
point,0.0,-33.80000000000001
point,1.1,-35.30000000000001
point,2.1,-35.900000000000006
point,3.1,-32.60000000000001
point,0.0,23.07999999999999
point,0.2,-6.000000000000007
point,0.5,-7.000000000000007
point,1.0,-8.500000000000007
point,2.0,-6.300000000000004
point,0.0,-17.680000000000007
point,5.0,-20.500000000000007
