series,predicted,residual
point,75.70714285714287,-25.70714285714287
point,75.70714285714287,-38.70714285714287
point,75.70714285714287,-48.70714285714287
point,75.70714285714287,21.29285714285713
point,75.70714285714287,20.29285714285713
point,75.70714285714287,20.392857142857125
point,75.70714285714287,19.29285714285713
point,75.70714285714287,1.2928571428571303
point,75.70714285714287,2.2928571428571303
point,75.70714285714287,3.2928571428571303
point,75.70714285714287,6.29285714285713
point,75.70714285714287,4.29285714285713
point,75.70714285714287,7.092857142857127
point,75.70714285714287,7.29285714285713
