series,thickness_nm,absolute_error
point,0.0,25.70714285714287
point,12.0,38.70714285714287
point,18.0,48.70714285714287
point,0.0,21.29285714285713
point,1.1,20.29285714285713
point,2.1,20.392857142857125
point,3.1,19.29285714285713
point,0.0,1.2928571428571303
point,0.2,2.2928571428571303
point,0.5,3.2928571428571303
point,1.0,6.29285714285713
point,2.0,4.29285714285713
point,0.0,7.092857142857127
point,5.0,7.29285714285713
