layer,x,y_lo,y_hi,y
ice_band_10_90,0.0,221.14405516705662,256.4535228567745,
ice_band_10_90,0.40160642570281124,206.04957196969787,269.29822031209665,
ice_band_10_90,0.8032128514056225,204.18683187645738,279.1439448653209,
ice_band_10_90,1.2048192771084336,212.1886592851595,286.4986432217482,
ice_band_10_90,1.606425702811245,226.68787859362862,291.87026208667925,
ice_band_10_90,2.0080321285140563,244.31731419968992,295.76674816541583,
ice_band_10_90,2.4096385542168672,265.3691071289829,299.0703907342666,
ice_band_10_90,2.8112449799196786,267.858342268843,301.71820998446066,
ice_band_10_90,3.21285140562249,270.3756862859369,304.20065433177984,
ice_band_10_90,3.6144578313253013,272.1143783993791,307.61991860916925,
ice_band_10_90,4.016064257028113,273.1629074397832,310.6435265151522,
ice_band_10_90,4.417670682730924,274.7183255633263,313.62042939005505,
ice_band_10_90,4.8192771084337345,276.319027292153,316.34544764957343,
ice_band_10_90,5.220883534136546,277.92979797979865,318.72354652292233,
ice_band_10_90,5.622489959839357,279.30030837218413,320.8101976495735,
ice_band_10_90,6.024096385542169,280.3976296620054,322.5805202020211,
ice_band_10_90,6.42570281124498,281.24611790986864,324.1433511072271,
ice_band_10_90,6.827309236947791,281.630058275059,325.5996506410267,
ice_band_10_90,7.228915662650603,281.60022484460063,327.03228758741363,
ice_band_10_90,7.6305220883534135,281.15981546231626,328.45089306526916,
ice_band_10_90,8.032128514056225,280.5806536519044,329.83584557109657,
ice_band_10_90,8.433734939759036,279.92328185703263,331.4899382284392,
ice_band_10_90,8.835341365461847,279.4986761849269,333.06356614219203,
ice_band_10_90,9.236947791164658,279.07434829059906,334.2320614801872,
ice_band_10_90,9.638554216867469,278.47100660450735,334.6404229797987,
ice_band_10_90,10.040160642570282,277.6461129564887,334.22891870629434,
ice_band_10_90,10.441767068273093,276.4365844988352,332.9185006798763,
ice_band_10_90,10.843373493975903,275.0222473776231,330.6273036130542,
ice_band_10_90,11.244979919678714,273.47812004662075,327.83426447164015,
ice_band_10_90,11.646586345381525,271.94086722999293,324.3625151515159,
ice_band_10_90,12.048192771084338,270.49232128982203,320.7927600038858,
ice_band_10_90,12.449799196787149,269.1632527195034,317.70687548562626,
ice_band_10_90,12.85140562248996,268.0511188811196,314.9337420357429,
ice_band_10_90,13.25301204819277,267.19593822843893,312.2826547202807,
ice_band_10_90,13.654618473895582,266.45907342657415,309.67155817793423,
ice_band_10_90,14.056224899598394,265.74908906371473,307.9058141996902,
ice_band_10_90,14.457831325301205,265.0155134032641,307.17330817793413,
ice_band_10_90,14.859437751004016,264.3115405011662,307.8550699300709,
ice_band_10_90,15.261044176706827,263.63790850815917,310.0872735042744,
ice_band_10_90,15.662650602409638,262.99776136363704,313.16150679875767,
ice_band_10_90,16.06425702811245,262.4378444055951,316.9950101981361,
ice_band_10_90,16.46586345381526,262.05707167832236,321.47691258741344,
