layer,x,y_lo,y_hi,y
ice_band_10_90,0.0,80.20000000000002,82.35925925925926,
ice_band_10_90,0.07228915662650602,80.20000000000002,82.35925925925926,
ice_band_10_90,0.14457831325301204,80.20000000000002,82.35925925925928,
ice_band_10_90,0.21686746987951805,80.20000000000002,82.35925925925928,
ice_band_10_90,0.2891566265060241,80.20000000000002,82.35925925925929,
ice_band_10_90,0.3614457831325301,80.2000000000002,82.35925925925947,
ice_band_10_90,0.4337349397590361,80.2000000000002,82.35925925925947,
ice_band_10_90,0.5060240963855421,80.2000000000002,82.35925925925947,
ice_band_10_90,0.5783132530120482,80.2000000000002,82.35925925925947,
ice_band_10_90,0.6506024096385542,80.17244237244257,82.33170163170185,
ice_band_10_90,0.7228915662650602,80.14649054649075,82.3064024864027,
ice_band_10_90,0.7951807228915663,80.18838239949372,82.34617312728444,
ice_band_10_90,0.8674698795180722,80.28134047022957,82.43882298771209,
ice_band_10_90,0.9397590361445782,80.40858729747639,82.5672120061011,
ice_band_10_90,1.0120481927710843,80.55334542001229,82.71420012086699,
ice_band_10_90,1.0843373493975903,80.69883737661537,82.86264727042527,
ice_band_10_90,1.1566265060240963,80.82828570606371,82.9954133931914,
ice_band_10_90,1.2289156626506024,80.89352211574456,83.0691061613286,
ice_band_10_90,1.3012048192771084,80.93599758266447,83.1210947077616,
ice_band_10_90,1.3734939759036144,80.95811706811729,83.13720308498108,
ice_band_10_90,1.4457831325301205,81.00059829059852,83.14761345650257,
ice_band_10_90,1.5180722891566265,81.09761201761224,83.21909234798146,
ice_band_10_90,1.5903614457831325,81.20415263748617,83.31147083369328,
ice_band_10_90,1.6626506024096386,81.30805577138932,83.41040490373845,
ice_band_10_90,1.7349397590361444,81.3971570404906,83.50350859017549,
ice_band_10_90,1.8072289156626504,81.45929206595895,83.57839592506282,
ice_band_10_90,1.8795180722891565,81.48229646896336,83.62268094045896,
ice_band_10_90,1.9518072289156625,81.45400587067276,83.62397766842236,
ice_band_10_90,2.0240963855421685,81.44160493827182,83.63626003626027,
ice_band_10_90,2.0963855421686746,81.44160493827182,83.63970473970498,
ice_band_10_90,2.1686746987951806,81.42572304238992,83.61125615125638,
ice_band_10_90,2.2409638554216866,81.4296935163604,83.59892773892798,
ice_band_10_90,2.3132530120481927,81.44910472243828,83.62085642752334,
ice_band_10_90,2.3855421686746987,81.47954502287858,83.668523986302,
ice_band_10_90,2.4578313253012047,81.51660277993633,83.72993122104256,
ice_band_10_90,2.5301204819277108,81.55586635586658,83.80439206883673,
ice_band_10_90,2.602409638554217,81.59292411292434,83.88242136464382,
ice_band_10_90,2.674698795180723,81.62336441336464,83.95453394342306,
ice_band_10_90,2.746987951807229,81.64277561944252,84.01124464013375,
ice_band_10_90,2.819277108433735,81.646746093413,84.04306828973517,
ice_band_10_90,2.891566265060241,81.6308641975311,84.04051972718662,
ice_band_10_90,2.963855421686747,81.6308641975311,84.0311957178626,
ice_band_10_90,3.036144578313253,81.6308641975311,84.03545022878379,
ice_band_10_90,3.108433734939759,81.6308641975311,84.03632046965403,
ice_band_10_90,3.180722891566265,81.6308641975311,84.03283950617306,
ice_band_10_90,3.253012048192771,81.6308641975311,84.03283950617306,
ice_band_10_90,3.325301204819277,81.6308641975311,84.03283950617306,
ice_band_10_90,3.397590361445783,81.6308641975311,84.03283950617306,
ice_band_10_90,3.469879518072289,81.6308641975311,84.03283950617306,
ice_band_10_90,3.542168674698795,81.6308641975311,84.03283950617306,
ice_band_10_90,3.614457831325301,81.6308641975311,84.03283950617308,
ice_band_10_90,3.686746987951807,81.6308641975311,84.03283950617308,
ice_band_10_90,3.759036144578313,81.6308641975311,84.03283950617308,
ice_band_10_90,3.831325301204819,81.6308641975311,84.03283950617308,
ice_band_10_90,3.903614457831325,81.6308641975311,84.03283950617308,
ice_band_10_90,3.975903614457831,81.6308641975311,84.03283950617308,
ice_band_10_90,4.048192771084337,81.6308641975311,84.03283950617308,
ice_band_10_90,4.120481927710843,81.6308641975311,84.03283950617308,
ice_band_10_90,4.192771084337349,81.6308641975311,84.03283950617308,
ice_band_10_90,4.265060240963855,81.6308641975311,84.03283950617308,
ice_band_10_90,4.337349397590361,81.6308641975311,84.03283950617308,
ice_band_10_90,4.409638554216867,81.6308641975311,84.03283950617308,
ice_band_10_90,4.481927710843373,81.6308641975311,84.03283950617308,
ice_band_10_90,4.554216867469879,81.6308641975311,84.03283950617308,
ice_band_10_90,4.626506024096385,81.6308641975311,84.03283950617308,
ice_band_10_90,4.698795180722891,81.6308641975311,84.03283950617308,
ice_band_10_90,4.771084337349397,81.6308641975311,84.03283950617308,
ice_band_10_90,4.843373493975903,81.6308641975311,84.03283950617308,
ice_band_10_90,4.9156626506024095,81.6308641975311,84.03283950617308,
ice_band_10_90,4.9879518072289155,81.6308641975311,84.03283950617308,
ice_band_10_90,5.0602409638554215,81.6308641975311,84.03283950617308,
ice_band_10_90,5.132530120481928,81.6308641975311,84.03283950617308,
ice_band_10_90,5.204819277108434,81.6308641975311,84.03283950617308,
ice_band_10_90,5.27710843373494,81.6308641975311,84.03283950617308,
ice_band_10_90,5.349397590361446,81.6308641975311,84.03283950617308,
ice_band_10_90,5.421686746987952,81.6308641975311,84.03283950617308,
ice_band_10_90,5.493975903614458,81.6308641975311,84.03283950617308,
ice_band_10_90,5.566265060240964,81.6308641975311,84.03283950617308,
ice_band_10_90,5.63855421686747,81.66546663213353,84.03283950617308,
ice_band_10_90,5.710843373493976,81.67421048087738,84.03283950617308,
ice_band_10_90,5.783132530120482,81.64112089556558,84.03283950617308,
ice_band_10_90,5.855421686746988,81.55015194681884,84.03283950617308,
ice_band_10_90,5.927710843373494,81.43125960459317,84.04928084261442,
ice_band_10_90,6.0,81.2762180206627,84.04517050850409,
ice_band_10_90,6.072289156626506,81.10649831649854,84.02507554174244,
ice_band_10_90,6.144578313253012,80.94357161357185,83.99907450574142,
ice_band_10_90,6.216867469879518,80.8089090333537,83.9593335060004,
ice_band_10_90,6.289156626506024,80.72398169731524,83.91195055972858,
ice_band_10_90,6.36144578313253,80.7102607269276,83.86302368413504,
ice_band_10_90,6.433734939759036,80.70174997841686,83.81865089642892,
ice_band_10_90,6.506024096385542,80.70094189760877,83.78493021381934,
ice_band_10_90,6.578313253012048,80.6980048346717,83.76795965351545,
ice_band_10_90,6.650602409638554,80.70975308641997,83.77383723272636,
ice_band_10_90,6.72289156626506,80.70975308641997,83.76710092376783,
ice_band_10_90,6.795180722891566,80.70975308641997,83.76572304238995,
ice_band_10_90,6.867469879518072,80.70975308641997,83.77123456790147,
ice_band_10_90,6.939759036144578,80.70975308641997,83.77123456790147,
ice_band_10_90,7.012048192771084,80.70975308641997,83.77123456790147,
ice_band_10_90,7.08433734939759,80.70975308641997,83.77123456790147,
ice_band_10_90,7.156626506024096,80.70975308641997,83.77123456790144,
ice_band_10_90,7.228915662650602,80.70975308641997,83.77123456790144,
ice_band_10_90,7.301204819277108,80.70975308641997,83.77123456790144,
ice_band_10_90,7.373493975903614,80.70975308641997,83.77123456790144,
ice_band_10_90,7.44578313253012,80.70975308641997,83.77123456790144,
ice_band_10_90,7.518072289156626,80.70975308641997,83.77123456790144,
ice_band_10_90,7.590361445783132,80.70975308641997,83.77123456790144,
ice_band_10_90,7.662650602409638,80.70975308641997,83.77123456790144,
ice_band_10_90,7.734939759036144,80.70975308641997,83.77123456790144,
ice_band_10_90,7.80722891566265,80.70975308641997,83.77123456790144,
ice_band_10_90,7.879518072289156,80.70975308641997,83.77123456790144,
ice_band_10_90,7.951807228915662,80.70975308641997,83.77123456790144,
ice_band_10_90,8.024096385542169,80.70975308641997,83.77123456790144,
ice_band_10_90,8.096385542168674,80.70975308641997,83.77123456790144,
ice_band_10_90,8.168674698795181,80.70975308641997,83.77123456790144,
ice_band_10_90,8.240963855421686,80.70975308641997,83.77123456790144,
ice_band_10_90,8.313253012048193,80.70975308641997,83.77123456790144,
ice_band_10_90,8.385542168674698,80.70975308641997,83.77123456790144,
ice_band_10_90,8.457831325301205,80.70975308641997,83.77123456790144,
ice_band_10_90,8.53012048192771,80.70975308641997,83.77123456790144,
ice_band_10_90,8.602409638554217,80.70975308641997,83.77123456790144,
ice_band_10_90,8.674698795180722,80.74389968056656,83.77123456790144,
ice_band_10_90,8.74698795180723,80.75183544850233,83.77123456790144,
ice_band_10_90,8.819277108433734,80.70598261820506,83.77123456790144,
ice_band_10_90,8.891566265060241,80.63763072318649,83.77124492791182,
ice_band_10_90,8.963855421686747,80.52207603096514,83.77124233790923,
ice_band_10_90,9.036144578313253,80.37816512705422,83.77122967567433,
ice_band_10_90,9.108433734939759,80.22474459696704,83.77120981898781,
ice_band_10_90,9.180722891566266,80.0820389075947,83.79760367204833,
