layer,x,y_lo,y_hi,y
ice_band_10_90,0.0,152.74485207847647,171.34701936026863,
ice_band_10_90,0.40160642570281124,76.19887470862437,110.98131857841184,
ice_band_10_90,0.8032128514056225,27.645573232323045,68.99830461667926,
ice_band_10_90,1.2048192771084336,1.7048595571094154,42.243246320037656,
ice_band_10_90,1.606425702811245,-7.003354409479556,27.561412533453876,
ice_band_10_90,2.0080321285140563,-3.85915675990672,21.798072101895052,
ice_band_10_90,2.4096385542168672,6.812887820512849,20.784623737373753,
ice_band_10_90,2.8112449799196786,8.523847902097945,22.23658275058278,
ice_band_10_90,3.21285140562249,10.54031730769236,21.264303710178744,
ice_band_10_90,3.6144578313253013,11.490568473193544,20.17195066045069,
ice_band_10_90,4.016064257028113,12.411337121212208,20.73699562937066,
ice_band_10_90,4.417670682730924,13.160634906759999,23.74310013597517,
ice_band_10_90,4.8192771084337345,13.85386888111897,27.64786130536134,
ice_band_10_90,5.220883534136546,14.569391608391694,31.58086421911426,
ice_band_10_90,5.622489959839357,15.348121212121299,35.875696581196635,
ice_band_10_90,6.024096385542169,16.09096386946396,40.629030982906066,
ice_band_10_90,6.42570281124498,16.844383741258817,46.397278360528475,
ice_band_10_90,6.827309236947791,17.607567890442958,52.39747231934747,
ice_band_10_90,7.228915662650603,18.322973484848546,58.33817618492635,
ice_band_10_90,7.6305220883534135,19.02043997669003,64.11321921134437,
ice_band_10_90,8.032128514056225,19.709087412587465,69.39806429681448,
ice_band_10_90,8.433734939759036,20.47607750582756,74.67060858585877,
ice_band_10_90,8.835341365461847,21.26489452214458,79.80299494949517,
ice_band_10_90,9.236947791164658,21.9876944444445,85.16535683760708,
ice_band_10_90,9.638554216867469,22.595140831390893,90.64944386169412,
ice_band_10_90,10.040160642570282,23.04037830225336,95.93640190365218,
ice_band_10_90,10.441767068273093,23.344213286713348,101.41591433566464,
ice_band_10_90,10.843373493975903,23.515043803418862,106.70781235431268,
ice_band_10_90,11.244979919678714,23.523682595182656,111.63499087024121,
ice_band_10_90,11.646586345381525,23.44338820901327,116.01636344211376,
ice_band_10_90,12.048192771084338,23.349773698523762,119.83806216006248,
ice_band_10_90,12.449799196787149,23.340796911421975,123.20837296037328,
ice_band_10_90,12.85140562248996,23.344740190365254,125.97995901320937,
ice_band_10_90,13.25301204819277,23.354773212898273,128.22549222999257,
ice_band_10_90,13.654618473895582,23.366549145299206,130.04437839937873,
ice_band_10_90,14.056224899598394,23.37991355866362,131.75073038073072,
ice_band_10_90,14.457831325301205,23.396156759906823,133.66389665889702,
ice_band_10_90,14.859437751004016,23.410806623931688,135.5915685703189,
ice_band_10_90,15.261044176706827,23.427259129759193,137.50549533799568,
ice_band_10_90,15.662650602409638,23.443597513597577,139.50685023310058,
ice_band_10_90,16.06425702811245,23.459958721833786,141.47978535353573,
ice_band_10_90,16.46586345381526,23.476201923076985,143.7764345376849,
ice_band_10_90,16.867469879518072,23.49155448717955,145.88863344988383,
ice_band_10_90,17.269076305220885,23.504944638694695,147.43214549339586,
ice_band_10_90,17.670682730923694,23.747154137529193,148.1553875291379,
ice_band_10_90,18.072289156626507,23.954348679098736,148.08055264180302,
ice_band_10_90,18.473895582329316,23.619267385392448,147.0071357808862,
ice_band_10_90,18.87550200803213,22.87710858585866,145.26033022533062,
ice_band_10_90,19.277108433734938,21.86613925796435,142.75798368298405,
