series,actual,residual
point,50.0,-30.56159704678285
point,37.0,0.0017614828537588778
point,27.0,0.0017614842570949918
point,97.0,16.43840295321715
point,96.0,-0.0032425245996847707
point,96.1,-0.0003981895444269412
point,95.0,-0.00065736168360786
point,77.0,-3.5615970467828504
point,78.0,0.2941536821805215
point,79.0,0.015649897053492623
point,82.0,0.003946611500012409
point,80.0,-0.0003982014891903418
point,82.8,2.2384029532171468
point,83.0,-0.010450217652177685
