series,sorted_index,sorted_actual,sorted_predicted,smoothed_actual,smoothed_predicted,between_curves_lo,between_curves_hi
sorted_curves,0.0,27.0,39.777499999999996,21.85594405594408,36.2337447552448,21.85594405594408,36.2337447552448
sorted_curves,1.0,37.0,42.527499999999996,43.02517482517486,54.91813986013989,43.02517482517486,54.91813986013989
sorted_curves,2.0,50.0,78.10666666666665,58.255944055944106,67.60262121212124,58.255944055944106,67.60262121212124
sorted_curves,3.0,77.0,78.10666666666665,68.59650349650356,75.41958809246312,68.59650349650356,75.41958809246312
sorted_curves,4.0,78.0,78.10666666666665,75.09510489510497,79.5014397824398,75.09510489510497,79.5014397824398
sorted_curves,5.0,79.0,78.10666666666665,78.80000000000021,80.98057556332577,78.80000000000021,80.98057556332577
sorted_curves,6.0,80.0,78.8155,82.27552447552469,82.54146814296836,82.27552447552469,82.54146814296836
sorted_curves,7.0,82.0,79.27924999999999,84.05734265734289,81.09905846930869,81.09905846930869,84.05734265734289
sorted_curves,8.0,82.8,84.025,84.63193473193495,82.831310800311,82.831310800311,84.63193473193495
sorted_curves,9.0,83.0,86.5325,87.86899766899766,85.02622416472416,85.02622416472416,87.86899766899766
sorted_curves,10.0,95.0,86.53499999999998,91.0962703962704,87.22738092463092,87.22738092463092,91.0962703962704
sorted_curves,11.0,96.0,89.075,94.03216783216781,89.25620027195028,89.25620027195028,94.03216783216781
sorted_curves,12.0,96.1,90.00249999999997,96.39510489510486,90.93410139860138,90.93410139860138,96.39510489510486
sorted_curves,13.0,97.0,92.725,97.90349650349646,92.08250349650346,92.08250349650346,97.90349650349646
