series,thickness_nm,residual
point,0.0,22.035714285714278
point,12.0,7.035714285714278
point,18.0,-2.9642857142857224
point,0.0,14.035714285714278
point,1.1,23.035714285714278
point,2.1,33.03571428571428
point,3.1,6.035714285714278
point,0.0,30.035714285714278
point,0.2,-75.16428571428571
point,0.5,-139.56428571428572
point,1.0,34.33571428571429
point,2.0,-4.964285714285722
point,0.0,-2.064285714285745
point,5.0,55.1357142857143
