series,actual,residual
point,50.0,-26.98679981337564
point,37.0,0.8798100294771345
point,27.0,-0.19467585217109473
point,97.0,20.01320018662436
point,96.0,10.373700787269726
point,96.1,6.190745692924054
point,95.0,3.7908126956481993
point,77.0,0.013200186624359844
point,78.0,-0.8867758747376229
point,79.0,-2.4563730428189814
point,82.0,-3.0183614146194913
point,80.0,-9.621870252011249
point,82.8,5.813200186624357
point,83.0,-3.9098135154584384
