series,residual
residual_sample,-0.22494420394419024
residual_sample,1.5396666666666974
residual_sample,-4.460333333333303
residual_sample,4.77505579605581
residual_sample,3.6671365079364904
residual_sample,3.931933333333376
residual_sample,-1.0954629629628982
residual_sample,8.975055796055813
residual_sample,-5.122294708994829
residual_sample,-17.828708465608614
residual_sample,9.32986243386226
residual_sample,-2.4874391534391833
residual_sample,-1.424944203944193
residual_sample,-1.471497354497103
